Dia;Mes;Año;Fecha;Usuario;Tipo de Transacción;Número Documento;Compresor;Rolitera;Hora Encendido Compresor;Hora Apago Compresor;Horas Funcionamiento;Descripcion;Cantidad;Horas Funcionamiento Corregidas;Kg por Bolsa;Kilos Producidos
27;1;2023;2023-01-27;rmanera;Alta Producción de Hielo;86;C04 - Compresor 4 - 127;R01 - Rolitera 1;1441,53;1448,75;7,220000000000027;ROLITO EN BOLSAS 2 KG;629;7,220000000000027;2;1258
27;1;2023;2023-01-27;rmanera;Alta Producción de Hielo;87;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;115;0,0;14;1610
27;1;2023;2023-01-27;rmanera;Alta Producción de Hielo;88;C02 - Compresor 2 - 127;R01 - Rolitera 1;31785,11;31788,58;3,470000000001164;ROLITO EN BOLSAS 2 KG;271;3,470000000001164;2;542
27;1;2023;2023-01-27;rmanera;Alta Producción de Hielo;89;C04 - Compresor 4 - 127;R01 - Rolitera 1;31785,11;31788,58;3,470000000001164;ROLITO EN BOLSAS 2 KG;271;3,470000000001164;2;542
28;1;2023;2023-01-28;rmanera;Alta Producción de Hielo;90;C04 - Compresor 4 - 127;R01 - Rolitera 1;1448,75;1455,36;6,6099999999999;ROLITO EN BOLSAS 14 KG;18;6,6099999999999;14;252
28;1;2023;2023-01-28;rmanera;Alta Producción de Hielo;90;C04 - Compresor 4 - 127;R01 - Rolitera 1;1448,75;1455,36;6,6099999999999;ROLITO EN BOLSAS 2 KG;102;6,6099999999999;2;204
28;1;2023;2023-01-28;rmanera;Alta Producción de Hielo;90;C04 - Compresor 4 - 127;R01 - Rolitera 1;1448,75;1455,36;6,6099999999999;ROLITO EN BOLSAS 7 KG;16;6,6099999999999;7;112
28;1;2023;2023-01-28;rmanera;Alta Producción de Hielo;91;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;46;0,0;14;644
28;1;2023;2023-01-28;rmanera;Alta Producción de Hielo;91;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;332;0,0;2;664
28;1;2023;2023-01-28;rmanera;Alta Producción de Hielo;92;C02 - Compresor 2 - 127;R01 - Rolitera 1;31788,58;31790,05;1,4699999999975262;ROLITO EN BOLSAS 14 KG;22;1,4699999999975262;14;308
28;1;2023;2023-01-28;rmanera;Alta Producción de Hielo;92;C02 - Compresor 2 - 127;R01 - Rolitera 1;31788,58;31790,05;1,4699999999975262;ROLITO EN BOLSAS 2 KG;108;1,4699999999975262;2;216
28;1;2023;2023-01-28;rmanera;Alta Producción de Hielo;93;C02 - Compresor 2 - 127;R01 - Rolitera 1;31790,05;31792,57;2,5200000000004366;ROLITO EN BOLSAS 2 KG;111;2,5200000000004366;2;222
28;1;2023;2023-01-28;rmanera;Alta Producción de Hielo;93;C02 - Compresor 2 - 127;R01 - Rolitera 1;31790,05;31792,57;2,5200000000004366;ROLITO EN BOLSAS 7 KG;2;2,5200000000004366;7;14
30;1;2023;2023-01-30;rmanera;Alta Producción de Hielo;94;C04 - Compresor 4 - 127;R01 - Rolitera 1;31792,57;31793,49;0,9200000000018917;ROLITO EN BOLSAS 2 KG;52;0,9200000000018917;2;104
30;1;2023;2023-01-30;rmanera;Alta Producción de Hielo;95;C04 - Compresor 4 - 127;R01 - Rolitera 1;1455,36;1461,12;5,759999999999991;ROLITO EN BOLSAS 14 KG;45;5,759999999999991;14;630
30;1;2023;2023-01-30;rmanera;Alta Producción de Hielo;95;C04 - Compresor 4 - 127;R01 - Rolitera 1;1455,36;1461,12;5,759999999999991;ROLITO EN BOLSAS 2 KG;208;5,759999999999991;2;416
30;1;2023;2023-01-30;rmanera;Alta Producción de Hielo;96;C04 - Compresor 4 - 127;R01 - Rolitera 1;31793,49;31796,06;2,569999999999709;ROLITO EN BOLSAS 2 KG;171;2,569999999999709;2;342
30;1;2023;2023-01-30;rmanera;Alta Producción de Hielo;96;C04 - Compresor 4 - 127;R01 - Rolitera 1;31793,49;31796,06;2,569999999999709;ROLITO EN BOLSAS 7 KG;16;2,569999999999709;7;112
23;1;2023;2023-01-23;rmanera;Alta Producción de Hielo;97;C04 - Compresor 4 - 127;R02 - Rolitera 2;1455,36;1461,12;5,759999999999991;ROLITO EN BOLSAS 14 KG;68;5,759999999999991;14;952
23;1;2023;2023-01-23;rmanera;Alta Producción de Hielo;97;C04 - Compresor 4 - 127;R02 - Rolitera 2;1455,36;1461,12;5,759999999999991;ROLITO EN BOLSAS 2 KG;130;5,759999999999991;2;260
31;1;2023;2023-01-31;rmanera;Alta Producción de Hielo;98;C02 - Compresor 2 - 127;R01 - Rolitera 1;31796,06;31799,08;3,0200000000004366;ROLITO EN BOLSAS 14 KG;9;3,0200000000004366;14;126
31;1;2023;2023-01-31;rmanera;Alta Producción de Hielo;98;C02 - Compresor 2 - 127;R01 - Rolitera 1;31796,06;31799,08;3,0200000000004366;ROLITO EN BOLSAS 2 KG;224;3,0200000000004366;2;448
31;1;2023;2023-01-31;rmanera;Alta Producción de Hielo;99;C04 - Compresor 4 - 127;R01 - Rolitera 1;1461,12;1469,19;8,070000000000164;ROLITO EN BOLSAS 14 KG;9;8,070000000000164;14;126
31;1;2023;2023-01-31;rmanera;Alta Producción de Hielo;99;C04 - Compresor 4 - 127;R01 - Rolitera 1;1461,12;1469,19;8,070000000000164;ROLITO EN BOLSAS 2 KG;571;8,070000000000164;2;1142
31;1;2023;2023-01-31;rmanera;Alta Producción de Hielo;100;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;21;0,0;14;294
31;1;2023;2023-01-31;rmanera;Alta Producción de Hielo;100;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;543;0,0;2;1086
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;101;C04 - Compresor 4 - 127;R01 - Rolitera 1;1469,98;1480,03;10,049999999999955;ROLITO EN BOLSAS 14 KG;55;10,049999999999955;14;770
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;101;C04 - Compresor 4 - 127;R01 - Rolitera 1;1469,98;1480,03;10,049999999999955;ROLITO EN BOLSAS 2 KG;471;10,049999999999955;2;942
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;101;C04 - Compresor 4 - 127;R01 - Rolitera 1;1469,98;1480,03;10,049999999999955;ROLITO EN BOLSAS 7 KG;16;10,049999999999955;7;112
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;102;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;68;0,0;14;952
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;102;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;467;0,0;2;934
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;103;C02 - Compresor 2 - 127;R01 - Rolitera 1;31799,18;31800,44;1,2599999999983993;ROLITO EN BOLSAS 14 KG;17;1,2599999999983993;14;238
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;104;C04 - Compresor 4 - 127;R01 - Rolitera 1;1480,03;1490,01;9,980000000000018;ROLITO EN BOLSAS 14 KG;8;9,980000000000018;14;112
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;104;C04 - Compresor 4 - 127;R01 - Rolitera 1;1480,03;1490,01;9,980000000000018;ROLITO EN BOLSAS 2 KG;736;9,980000000000018;2;1472
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;105;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;68;0,0;14;952
2;2;2023;2023-02-02;rmanera;Alta Producción de Hielo;105;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;546;0,0;2;1092
3;2;2023;2023-02-03;rmanera;Alta Producción de Hielo;106;C02 - Compresor 2 - 127;R01 - Rolitera 1;31802,64;31805,16;2,5200000000004366;ROLITO EN BOLSAS 14 KG;17;2,5200000000004366;14;238
3;2;2023;2023-02-03;rmanera;Alta Producción de Hielo;106;C02 - Compresor 2 - 127;R01 - Rolitera 1;31802,64;31805,16;2,5200000000004366;ROLITO EN BOLSAS 2 KG;111;2,5200000000004366;2;222
3;2;2023;2023-02-03;rmanera;Alta Producción de Hielo;107;C02 - Compresor 2 - 127;R01 - Rolitera 1;31800,44;31802,71;2,2700000000004366;ROLITO EN BOLSAS 14 KG;20;2,2700000000004366;14;280
3;2;2023;2023-02-03;rmanera;Alta Producción de Hielo;107;C02 - Compresor 2 - 127;R01 - Rolitera 1;31800,44;31802,71;2,2700000000004366;ROLITO EN BOLSAS 7 KG;2;2,2700000000004366;7;14
3;2;2023;2023-02-03;rmanera;Alta Producción de Hielo;108;C04 - Compresor 4 - 127;R01 - Rolitera 1;1490,01;1496,5;6,490000000000009;ROLITO EN BOLSAS 2 KG;530;6,490000000000009;2;1060
3;2;2023;2023-02-03;rmanera;Alta Producción de Hielo;108;C04 - Compresor 4 - 127;R01 - Rolitera 1;1490,01;1496,5;6,490000000000009;ROLITO EN BOLSAS 4 KG;5;6,490000000000009;4;20
3;2;2023;2023-02-03;rmanera;Alta Producción de Hielo;109;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;58;0,0;14;812
3;2;2023;2023-02-03;rmanera;Alta Producción de Hielo;109;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;205;0,0;2;410
4;2;2023;2023-02-04;rmanera;Alta Producción de Hielo;110;C02 - Compresor 2 - 127;R01 - Rolitera 1;31805,16;31809,55;4,389999999999418;ROLITO EN BOLSAS 14 KG;27;4,389999999999418;14;378
4;2;2023;2023-02-04;rmanera;Alta Producción de Hielo;110;C02 - Compresor 2 - 127;R01 - Rolitera 1;31805,16;31809,55;4,389999999999418;ROLITO EN BOLSAS 2 KG;111;4,389999999999418;2;222
4;2;2023;2023-02-04;rmanera;Alta Producción de Hielo;110;C02 - Compresor 2 - 127;R01 - Rolitera 1;31805,16;31809,55;4,389999999999418;ROLITO EN BOLSAS 4 KG;34;4,389999999999418;4;136
4;2;2023;2023-02-04;rmanera;Alta Producción de Hielo;110;C02 - Compresor 2 - 127;R01 - Rolitera 1;31805,16;31809,55;4,389999999999418;ROLITO EN BOLSAS 7 KG;15;4,389999999999418;7;105
4;2;2023;2023-02-04;rmanera;Alta Producción de Hielo;111;C04 - Compresor 4 - 127;R01 - Rolitera 1;1496,5;1502,4;5,900000000000091;ROLITO EN BOLSAS 14 KG;72;5,900000000000091;14;1008
4;2;2023;2023-02-04;rmanera;Alta Producción de Hielo;111;C04 - Compresor 4 - 127;R01 - Rolitera 1;1496,5;1502,4;5,900000000000091;ROLITO EN BOLSAS 7 KG;16;5,900000000000091;7;112
4;2;2023;2023-02-04;rmanera;Alta Producción de Hielo;112;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;84;0,0;14;1176
4;2;2023;2023-02-04;rmanera;Alta Producción de Hielo;112;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;65;0,0;2;130
5;2;2023;2023-02-05;rmanera;Alta Producción de Hielo;113;C02 - Compresor 2 - 127;R01 - Rolitera 1;31809,55;31812,83;3,280000000002474;ROLITO EN BOLSAS 2 KG;266;3,280000000002474;2;532
6;2;2023;2023-02-06;rmanera;Alta Producción de Hielo;114;C04 - Compresor 4 - 127;R01 - Rolitera 1;31812,83;31813,44;0,6099999999969441;ROLITO EN BOLSAS 2 KG;45;0,6099999999969441;2;90
6;2;2023;2023-02-06;rmanera;Alta Producción de Hielo;115;C04 - Compresor 4 - 127;R01 - Rolitera 1;1502,4;1513,02;10,61999999999989;ROLITO EN BOLSAS 14 KG;19;10,61999999999989;14;266
6;2;2023;2023-02-06;rmanera;Alta Producción de Hielo;115;C04 - Compresor 4 - 127;R01 - Rolitera 1;1502,4;1513,02;10,61999999999989;ROLITO EN BOLSAS 2 KG;749;10,61999999999989;2;1498
6;2;2023;2023-02-06;rmanera;Alta Producción de Hielo;116;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;118;0,0;14;1652
6;2;2023;2023-02-06;rmanera;Alta Producción de Hielo;116;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;347;0,0;2;694
7;2;2023;2023-02-07;rmanera;Alta Producción de Hielo;117;C02 - Compresor 2 - 127;R01 - Rolitera 1;31813,44;31814,7;1,2600000000020373;ROLITO EN BOLSAS 14 KG;9;1,2600000000020373;14;126
7;2;2023;2023-02-07;rmanera;Alta Producción de Hielo;117;C02 - Compresor 2 - 127;R01 - Rolitera 1;31813,44;31814,7;1,2600000000020373;ROLITO EN BOLSAS 2 KG;56;1,2600000000020373;2;112
7;2;2023;2023-02-07;rmanera;Alta Producción de Hielo;118;C04 - Compresor 4 - 127;R01 - Rolitera 1;1513,03;1522,45;9,420000000000073;ROLITO EN BOLSAS 14 KG;18;9,420000000000073;14;252
7;2;2023;2023-02-07;rmanera;Alta Producción de Hielo;118;C04 - Compresor 4 - 127;R01 - Rolitera 1;1513,03;1522,45;9,420000000000073;ROLITO EN BOLSAS 2 KG;574;9,420000000000073;2;1148
7;2;2023;2023-02-07;rmanera;Alta Producción de Hielo;119;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;21;0,0;14;294
7;2;2023;2023-02-07;rmanera;Alta Producción de Hielo;119;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;751;0,0;2;1502
8;2;2023;2023-02-08;rmanera;Alta Producción de Hielo;120;C04 - Compresor 4 - 127;R01 - Rolitera 1;1522,45;1528,91;6,460000000000036;ROLITO EN BOLSAS 2 KG;429;6,460000000000036;2;858
8;2;2023;2023-02-08;rmanera;Alta Producción de Hielo;120;C04 - Compresor 4 - 127;R01 - Rolitera 1;1522,45;1528,91;6,460000000000036;ROLITO EN BOLSAS 4 KG;29;6,460000000000036;4;116
8;2;2023;2023-02-08;rmanera;Alta Producción de Hielo;121;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;24;0,0;14;336
8;2;2023;2023-02-08;rmanera;Alta Producción de Hielo;121;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;486;0,0;2;972
8;2;2023;2023-02-08;rmanera;Alta Producción de Hielo;122;C02 - Compresor 2 - 127;R01 - Rolitera 1;31814,7;31816,43;1,7299999999995634;ROLITO EN BOLSAS 14 KG;21;1,7299999999995634;14;294
8;2;2023;2023-02-08;rmanera;Alta Producción de Hielo;123;C02 - Compresor 2 - 127;R01 - Rolitera 1;31816,43;31817,68;1,25;ROLITO EN BOLSAS 14 KG;17;1,25;14;238
9;2;2023;2023-02-09;rmanera;Alta Producción de Hielo;124;C02 - Compresor 2 - 127;R01 - Rolitera 1;31817,68;31822,53;4,849999999998545;ROLITO EN BOLSAS 14 KG;23;4,849999999998545;14;322
9;2;2023;2023-02-09;rmanera;Alta Producción de Hielo;124;C02 - Compresor 2 - 127;R01 - Rolitera 1;31817,68;31822,53;4,849999999998545;ROLITO EN BOLSAS 2 KG;221;4,849999999998545;2;442
9;2;2023;2023-02-09;rmanera;Alta Producción de Hielo;124;C02 - Compresor 2 - 127;R01 - Rolitera 1;31817,68;31822,53;4,849999999998545;ROLITO EN BOLSAS 7 KG;15;4,849999999998545;7;105
9;2;2023;2023-02-09;rmanera;Alta Producción de Hielo;125;C04 - Compresor 4 - 127;R01 - Rolitera 1;1528,91;1534,37;5,459999999999809;ROLITO EN BOLSAS 14 KG;9;5,459999999999809;14;126
9;2;2023;2023-02-09;rmanera;Alta Producción de Hielo;125;C04 - Compresor 4 - 127;R01 - Rolitera 1;1528,91;1534,37;5,459999999999809;ROLITO EN BOLSAS 2 KG;322;5,459999999999809;2;644
9;2;2023;2023-02-09;rmanera;Alta Producción de Hielo;125;C04 - Compresor 4 - 127;R01 - Rolitera 1;1528,91;1534,37;5,459999999999809;ROLITO EN BOLSAS 4 KG;31;5,459999999999809;4;124
9;2;2023;2023-02-09;rmanera;Alta Producción de Hielo;126;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;22;0,0;14;308
9;2;2023;2023-02-09;rmanera;Alta Producción de Hielo;126;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;275;0,0;2;550
9;2;2023;2023-02-09;rmanera;Alta Producción de Hielo;126;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 7 KG;22;0,0;7;154
10;2;2023;2023-02-10;rmanera;Alta Producción de Hielo;127;C04 - Compresor 4 - 127;R01 - Rolitera 1;31822,53;31823,89;1,360000000000582;ROLITO EN BOLSAS 14 KG;9;1,360000000000582;14;126
10;2;2023;2023-02-10;rmanera;Alta Producción de Hielo;128;C02 - Compresor 2 - 127;R01 - Rolitera 1;31825,12;31827,39;2,2700000000004366;ROLITO EN BOLSAS 14 KG;36;2,2700000000004366;14;504
10;2;2023;2023-02-10;rmanera;Alta Producción de Hielo;129;C04 - Compresor 4 - 127;R01 - Rolitera 1;1534,37;1539,3;4,930000000000064;ROLITO EN BOLSAS 14 KG;15;4,930000000000064;14;210
10;2;2023;2023-02-10;rmanera;Alta Producción de Hielo;129;C04 - Compresor 4 - 127;R01 - Rolitera 1;1534,37;1539,3;4,930000000000064;ROLITO EN BOLSAS 2 KG;317;4,930000000000064;2;634
10;2;2023;2023-02-10;rmanera;Alta Producción de Hielo;130;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;82;0,0;14;1148
10;2;2023;2023-02-10;rmanera;Alta Producción de Hielo;131;C02 - Compresor 2 - 127;R01 - Rolitera 1;31823,89;31825,12;1,2299999999995634;ROLITO EN BOLSAS 2 KG;54;1,2299999999995634;2;108
10;2;2023;2023-02-10;rmanera;Alta Producción de Hielo;132;C04 - Compresor 4 - 127;R01 - Rolitera 1;1539,3;1541,19;1,8900000000001;ROLITO EN BOLSAS 2 KG;160;1,8900000000001;2;320
10;2;2023;2023-02-10;rmanera;Alta Producción de Hielo;133;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;22;0,0;14;308
11;2;2023;2023-02-11;rmanera;Alta Producción de Hielo;134;C04 - Compresor 4 - 127;R01 - Rolitera 1;1541,19;1552,77;11,579999999999927;ROLITO EN BOLSAS 14 KG;26;11,579999999999927;14;364
11;2;2023;2023-02-11;rmanera;Alta Producción de Hielo;134;C04 - Compresor 4 - 127;R01 - Rolitera 1;1541,19;1552,77;11,579999999999927;ROLITO EN BOLSAS 2 KG;724;11,579999999999927;2;1448
11;2;2023;2023-02-11;rmanera;Alta Producción de Hielo;135;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;58;0,0;14;812
11;2;2023;2023-02-11;rmanera;Alta Producción de Hielo;135;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;764;0,0;2;1528
12;2;2023;2023-02-12;rmanera;Alta Producción de Hielo;136;C02 - Compresor 2 - 127;R01 - Rolitera 1;31827,39;31829,35;1,9599999999991269;ROLITO EN BOLSAS 14 KG;9;1,9599999999991269;14;126
12;2;2023;2023-02-12;rmanera;Alta Producción de Hielo;136;C02 - Compresor 2 - 127;R01 - Rolitera 1;31827,39;31829,35;1,9599999999991269;ROLITO EN BOLSAS 2 KG;110;1,9599999999991269;2;220
12;2;2023;2023-02-12;rmanera;Alta Producción de Hielo;137;C04 - Compresor 4 - 127;R01 - Rolitera 1;1553,1;1555,55;2,4500000000000455;ROLITO EN BOLSAS 2 KG;211;2,4500000000000455;2;422
12;2;2023;2023-02-12;rmanera;Alta Producción de Hielo;138;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;35;0,0;14;490
12;2;2023;2023-02-12;rmanera;Alta Producción de Hielo;139;C02 - Compresor 2 - 127;R01 - Rolitera 1;31837,59;31840,5;2,9099999999998545;ROLITO EN BOLSAS 14 KG;8;2,9099999999998545;14;112
12;2;2023;2023-02-12;rmanera;Alta Producción de Hielo;139;C02 - Compresor 2 - 127;R01 - Rolitera 1;31837,59;31840,5;2,9099999999998545;ROLITO EN BOLSAS 2 KG;222;2,9099999999998545;2;444
13;2;2023;2023-02-13;rmanera;Alta Producción de Hielo;140;C04 - Compresor 4 - 127;R01 - Rolitera 1;1555,5;1563,59;8,089999999999918;ROLITO EN BOLSAS 14 KG;47;8,089999999999918;14;658
13;2;2023;2023-02-13;rmanera;Alta Producción de Hielo;140;C04 - Compresor 4 - 127;R01 - Rolitera 1;1555,5;1563,59;8,089999999999918;ROLITO EN BOLSAS 2 KG;436;8,089999999999918;2;872
13;2;2023;2023-02-13;rmanera;Alta Producción de Hielo;141;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;71;0,0;14;994
13;2;2023;2023-02-13;rmanera;Alta Producción de Hielo;141;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;355;0,0;2;710
13;2;2023;2023-02-13;rmanera;Alta Producción de Hielo;142;C02 - Compresor 2 - 127;R01 - Rolitera 1;31829,35;31837,32;7,970000000001164;ROLITO EN BOLSAS 14 KG;36;7,970000000001164;14;504
13;2;2023;2023-02-13;rmanera;Alta Producción de Hielo;142;C02 - Compresor 2 - 127;R01 - Rolitera 1;31829,35;31837,32;7,970000000001164;ROLITO EN BOLSAS 2 KG;621;7,970000000001164;2;1242
14;2;2023;2023-02-14;rmanera;Alta Producción de Hielo;143;C02 - Compresor 2 - 127;R01 - Rolitera 1;31840,5;31843,27;2,7700000000004366;ROLITO EN BOLSAS 14 KG;8;2,7700000000004366;14;112
14;2;2023;2023-02-14;rmanera;Alta Producción de Hielo;143;C02 - Compresor 2 - 127;R01 - Rolitera 1;31840,5;31843,27;2,7700000000004366;ROLITO EN BOLSAS 2 KG;161;2,7700000000004366;2;322
14;2;2023;2023-02-14;rmanera;Alta Producción de Hielo;144;C04 - Compresor 4 - 127;R01 - Rolitera 1;1563,59;1578,95;15,360000000000127;ROLITO EN BOLSAS 14 KG;45;15,360000000000127;14;630
14;2;2023;2023-02-14;rmanera;Alta Producción de Hielo;144;C04 - Compresor 4 - 127;R01 - Rolitera 1;1563,59;1578,95;15,360000000000127;ROLITO EN BOLSAS 2 KG;850;15,360000000000127;2;1700
14;2;2023;2023-02-14;rmanera;Alta Producción de Hielo;144;C04 - Compresor 4 - 127;R01 - Rolitera 1;1563,59;1578,95;15,360000000000127;ROLITO EN BOLSAS 7 KG;16;15,360000000000127;7;112
15;2;2023;2023-02-15;rmanera;Alta Producción de Hielo;145;C02 - Compresor 2 - 127;R01 - Rolitera 1;31843,27;31845,96;2,6899999999986903;ROLITO EN BOLSAS 2 KG;168;2,6899999999986903;2;336
15;2;2023;2023-02-15;rmanera;Alta Producción de Hielo;146;C04 - Compresor 4 - 127;R01 - Rolitera 1;1578,95;1587,85;8,899999999999864;ROLITO EN BOLSAS 14 KG;27;8,899999999999864;14;378
15;2;2023;2023-02-15;rmanera;Alta Producción de Hielo;146;C04 - Compresor 4 - 127;R01 - Rolitera 1;1578,95;1587,85;8,899999999999864;ROLITO EN BOLSAS 2 KG;474;8,899999999999864;2;948
15;2;2023;2023-02-15;rmanera;Alta Producción de Hielo;147;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;150;0,0;14;2100
15;2;2023;2023-02-15;rmanera;Alta Producción de Hielo;148;C04 - Compresor 4 - 127;R01 - Rolitera 1;1587,85;1592,15;4,300000000000182;ROLITO EN BOLSAS 2 KG;380;4,300000000000182;2;760
15;2;2023;2023-02-15;rmanera;Alta Producción de Hielo;149;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;63;0,0;14;882
15;2;2023;2023-02-15;rmanera;Alta Producción de Hielo;150;C02 - Compresor 2 - 127;R01 - Rolitera 1;31845,96;31849,05;3,0900000000001455;ROLITO EN BOLSAS 14 KG;25;3,0900000000001455;14;350
15;2;2023;2023-02-15;rmanera;Alta Producción de Hielo;150;C02 - Compresor 2 - 127;R01 - Rolitera 1;31845,96;31849,05;3,0900000000001455;ROLITO EN BOLSAS 2 KG;113;3,0900000000001455;2;226
16;2;2023;2023-02-16;rmanera;Alta Producción de Hielo;151;C02 - Compresor 2 - 127;R01 - Rolitera 1;31849,05;31852,15;3,100000000002183;ROLITO EN BOLSAS 14 KG;8;3,100000000002183;14;112
16;2;2023;2023-02-16;rmanera;Alta Producción de Hielo;151;C02 - Compresor 2 - 127;R01 - Rolitera 1;31849,05;31852,15;3,100000000002183;ROLITO EN BOLSAS 2 KG;230;3,100000000002183;2;460
16;2;2023;2023-02-16;rmanera;Alta Producción de Hielo;152;C02 - Compresor 2 - 127;R01 - Rolitera 1;31852,15;31854,72;2,569999999999709;ROLITO EN BOLSAS 14 KG;20;2,569999999999709;14;280
16;2;2023;2023-02-16;rmanera;Alta Producción de Hielo;152;C02 - Compresor 2 - 127;R01 - Rolitera 1;31852,15;31854,72;2,569999999999709;ROLITO EN BOLSAS 7 KG;32;2,569999999999709;7;224
16;2;2023;2023-02-16;rmanera;Alta Producción de Hielo;153;C04 - Compresor 4 - 127;R01 - Rolitera 1;1597,1;1601,31;4,210000000000036;ROLITO EN BOLSAS 14 KG;18;4,210000000000036;14;252
16;2;2023;2023-02-16;rmanera;Alta Producción de Hielo;153;C04 - Compresor 4 - 127;R01 - Rolitera 1;1597,1;1601,31;4,210000000000036;ROLITO EN BOLSAS 2 KG;271;4,210000000000036;2;542
16;2;2023;2023-02-16;rmanera;Alta Producción de Hielo;154;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 14 KG;37;0,0;14;518
16;2;2023;2023-02-16;rmanera;Alta Producción de Hielo;154;C04 - Compresor 4 - 127;R02 - Rolitera 2;0,0;0,0;0,0;ROLITO EN BOLSAS 2 KG;275;0,0;2;550
17;2;2023;2023-02-17;rmanera;Alta Producción de Hielo;155;C02 - Compresor 2 - 127;R01 - Rolitera 1;31854,72;31856,4;1,680000000000291;ROLITO EN BOLSAS 14 KG;20;1,680000000000291;14;280
17;2;2023;2023-02-17;rmanera;Alta Producción de Hielo;156;C04 - Compresor 4 - 127;R01 - Rolitera 1;1601,31;1617,24;15,930000000000064;ROLITO EN BOLSAS 14 KG;16;15,930000000000064;14;224
17;2;2023;2023-02-17;rmanera;Alta Producción de Hielo;156;C04 - Compresor 4 - 127;R01 - Rolitera 1;1601,31;1617,24;15,930000000000064;ROLITO EN BOLSAS 2 KG;1167;15,930000000000064;2;2334
